"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","총질소[μg/L]","tn_qc","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","규산염[μg/L]","reasil_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","총인[μg/L]","totp_qc"
"해양환경측정망","가막만2_환경관리","2006-08-01 00:00:00","127.68833","34.68917","0","0","표층","125","2","29.07","1","28.41","1","2.02","1","4.4","2","7.72","1","8.06","2","858","1","5","2","10","1","14","1","2.5","2","27","2","1.1","2","7","2","22","2"
"해양환경측정망","가막만2_환경관리","2006-08-01 00:00:00","127.68833","34.68917","0","6","저층","407","2","30.12","1","22.66","1","1.24","1","8.8","2","5.9","1","7.55","2","1177","1","1","2","12","1","14","1","","","23","2","1","2","8","2","23","2"
"해양환경측정망","가막만2_환경관리","2006-11-01 00:00:00","127.68833","34.68917","0","0","표층","854","2","32.55","1","17.37","1","1.95","1","8.8","2","10.8","1","8.06","2","355","1","9","2","26","1","161","1","1.5","2","194","2","0.73","2","24","2","145","2"
"해양환경측정망","가막만2_환경관리","2006-11-01 00:00:00","127.68833","34.68917","0","7","저층","786","2","32.57","1","17.31","1","1.78","1","15.2","2","10.66","1","8.05","2","344","1","10","2","31","1","138","1","","","175","2","0.73","2","26","2","67","2"
"해양환경측정망","가막만3_환경관리","2006-02-01 00:00:00","127.69028","34.62139","0","0","표층","731","2","33.69","1","7.7","1","0.27","1","11.6","2","10.77","1","8.31","2","144","1","2","2","18","1","65","1","2","2","85","2","0.763","2","17","2","45","2"
"해양환경측정망","가막만3_환경관리","2006-02-01 00:00:00","127.69028","34.62139","0","9","저층","551","2","33.78","1","7.6","1","0.14","1","15.2","2","11.24","1","8.27","2","112","1","2","2","18","1","61","1","","","80","2","0.858","2","17","2","42","2"
"해양환경측정망","가막만3_환경관리","2006-05-01 00:00:00","127.69028","34.62139","0","0","표층","249","2","34.18","1","13.4","1","4.04","1","16.2","2","10.76","1","8.13","2","612","1","4","2","9","1","95","1","1.3","2","119","2","1.29","2","20","2","42","2"
"해양환경측정망","가막만3_환경관리","2006-05-01 00:00:00","127.69028","34.62139","0","7","저층","273","2","34.05","1","13.5","1","3.48","1","19.8","2","11.15","1","8.14","2","680","1","4","2","11","1","98","1","","","122","2","1.59","2","20","2","45","2"
"해양환경측정망","가막만3_환경관리","2006-08-01 00:00:00","127.69028","34.62139","0","0","표층","238","2","29.54","1","27.29","1","3.63","1","3.4","2","7.85","1","8.16","2","987","1","2","2","6","1","13","1","3.8","2","24","2","1.27","2","9","2","20","2"
"해양환경측정망","가막만3_환경관리","2006-08-01 00:00:00","127.69028","34.62139","0","9","저층","152","2","30.63","1","21.93","1","1.46","1","4.6","2","6.84","1","7.85","2","1728","1","24","2","9","1","197","1","","","304","2","0.87","2","83","2","42","2"
"해양환경측정망","가막만3_환경관리","2006-11-01 00:00:00","127.69028","34.62139","0","0","표층","673","2","33.03","1","17.47","1","0.63","1","8.6","2","9.99","1","8.03","2","378","1","17","2","34","1","157","1","2","2","195","2","0.73","2","21","2","55","2"
"해양환경측정망","가막만3_환경관리","2006-11-01 00:00:00","127.69028","34.62139","0","9","저층","673","2","33.1","1","17.27","1","1.63","1","73.2","2","10.38","1","8.02","2","405","1","16","2","28","1","173","1","","","208","2","0.84","2","19","2","37","2"
"해양환경측정망","감포연안1_연안","2006-02-01 00:00:00","129.5108333","35.79805556","0","0","표층","89","2","33.88","1","11.29","1","1.64","1","9.8","2","7.94","1","8","2","264","1","6","2","13","1","66","1","3.5","2","75","2","1.02","2","3","2","25","2"
"해양환경측정망","감포연안1_연안","2006-02-01 00:00:00","129.5108333","35.79805556","0","26","저층","93","2","34.02","1","11.13","1","1.59","1","9.1","2","8.16","1","7.98","2","286","1","4","2","14","1","70","1","","","92","2","0.66","2","18","2","24","2"
"해양환경측정망","감포연안1_연안","2006-05-01 00:00:00","129.5108333","35.79805556","0","0","표층","168","2","33.73","1","16.67","1","2.11","1","8.8","2","9.14","1","8.03","2","53","1","1","2","2","1","6","1","9.5","2","13","2","0.2","2","6","2","14","2"
"해양환경측정망","감포연안1_연안","2006-05-01 00:00:00","129.5108333","35.79805556","0","29","저층","190","2","33.97","1","14.21","1","2.14","1","10.1","2","9.06","1","8.02","2","35","1","0","2","3","1","4","1","","","8","2","0.24","2","3","2","11","2"
"해양환경측정망","감포연안1_연안","2006-08-01 00:00:00","129.5108333","35.79805556","0","0","표층","197","2","33.33","1","18.8","1","9.75","1","15.1","2","9.2","1","8.01","2","163","1","1","2","7","1","2","1","4.5","2","31","2","0.82","2","28","2","23","2"
"해양환경측정망","감포연안1_연안","2006-08-01 00:00:00","129.5108333","35.79805556","0","29","저층","415","2","33.66","1","10.29","1","2.93","1","15.3","2","8.3","1","7.78","2","148","1","9","2","17","1","4","1","","","38","2","0.72","2","25","2","50","2"
"해양환경측정망","감포연안1_연안","2006-11-01 00:00:00","129.5108333","35.79805556","0","0","표층","179","2","33.1","1","17.91","1","1.56","1","6.2","2","9.29","1","8.03","2","212","1","6","2","9","1","43","1","5","2","59","2","0.24","2","10","2","10","2"
"해양환경측정망","감포연안1_연안","2006-11-01 00:00:00","129.5108333","35.79805556","0","30","저층","196","2","33.2","1","15.8","1","1.12","1","1.8","2","8.71","1","7.96","2","244","1","8","2","12","1","51","1","","","74","2","0.72","2","15","2","20","2"
"해양환경측정망","감포연안2_연안","2006-02-01 00:00:00","129.5305556","35.81555556","0","0","표층","86","2","33.78","1","11.34","1","1.6","1","8.4","2","7.83","1","8.02","2","259","1","4","2","16","1","59","1","3","2","71","2","0.58","2","7","2","23","2"
"해양환경측정망","감포연안2_연안","2006-02-01 00:00:00","129.5305556","35.81555556","0","44","저층","83","2","34.05","1","11.1","1","1.32","1","8.9","2","7.87","1","7.97","2","270","1","3","2","17","1","65","1","","","72","2","0.66","2","4","2","23","2"
"해양환경측정망","감포연안2_연안","2006-05-01 00:00:00","129.5305556","35.81555556","0","0","표층","184","2","33.7","1","14.55","1","2.55","1","9.9","2","9.51","1","8.05","2","28","1","0","2","3","1","7","1","9.5","2","9","2","0.64","2","2","2","11","2"
"해양환경측정망","감포연안2_연안","2006-05-01 00:00:00","129.5305556","35.81555556","0","44","저층","168","2","33.93","1","14.41","1","2.17","1","7.4","2","9.4","1","8.03","2","31","1","1","2","4","1","3","1","","","6","2","0.28","2","2","2","13","2"
"해양환경측정망","감포연안2_연안","2006-08-01 00:00:00","129.5305556","35.81555556","0","0","표층","244","2","32.78","1","20.18","1","7.8","1","15.1","2","9.15","1","7.91","2","166","1","1","2","8","1","8","1","4","2","31","2","0.64","2","22","2","28","2"
"해양환경측정망","감포연안2_연안","2006-08-01 00:00:00","129.5305556","35.81555556","0","43","저층","393","2","33.89","1","11.49","1","4.93","1","15.3","2","8.33","1","7.72","2","164","1","9","2","11","1","2","1","","","30","2","0.66","2","19","2","47","2"
"해양환경측정망","감포연안2_연안","2006-11-01 00:00:00","129.5305556","35.81555556","0","0","표층","106","2","32.71","1","17.99","1","1.6","1","4.4","2","9.16","1","8.05","2","222","1","7","2","9","1","49","1","4","2","65","2","0.76","2","9","2","11","2"
"해양환경측정망","감포연안2_연안","2006-11-01 00:00:00","129.5305556","35.81555556","0","44","저층","109","2","32.97","1","16.03","1","1.2","1","7.6","2","8.68","1","7.92","2","248","1","7","2","10","1","61","1","","","79","2","0.28","2","11","2","15","2"
"해양환경측정망","감포연안3_연안","2006-02-01 00:00:00","129.4883333","35.7075","0","0","표층","90","2","33.87","1","11.37","1","1.71","1","8.2","2","7.96","1","7.96","2","251","1","4","2","14","1","60","1","3","2","70","2","0.66","2","6","2","20","2"
"해양환경측정망","감포연안3_연안","2006-02-01 00:00:00","129.4883333","35.7075","0","27","저층","88","2","33.99","1","11.27","1","1.66","1","8.5","2","8.05","1","7.95","2","261","1","5","2","13","1","65","1","","","85","2","0.54","2","16","2","24","2"
"해양환경측정망","감포연안3_연안","2006-05-01 00:00:00","129.4883333","35.7075","0","0","표층","162","2","33.73","1","14.53","1","2.06","1","6.9","2","9.69","1","8.04","2","38","1","0","2","4","1","5","1","9.5","2","6","2","0.76","2","1","2","17","2"
"해양환경측정망","감포연안3_연안","2006-05-01 00:00:00","129.4883333","35.7075","0","32","저층","153","2","33.87","1","14.25","1","2.03","1","6.7","2","8.81","1","7.96","2","43","1","1","2","4","1","8","1","","","12","2","0.24","2","3","2","13","2"
"해양환경측정망","감포연안3_연안","2006-08-01 00:00:00","129.4883333","35.7075","0","0","표층","188","2","33.41","1","19.14","1","6.23","1","15.1","2","9.35","1","7.97","2","164","1","3","2","10","1","6","1","4","2","47","2","0.7","2","38","2","26","2"
"해양환경측정망","감포연안3_연안","2006-08-01 00:00:00","129.4883333","35.7075","0","35","저층","357","2","33.93","1","10.76","1","6.68","1","15.5","2","8.46","1","7.75","2","157","1","10","2","10","1","3","1","","","46","2","0.68","2","33","2","45","2"
"해양환경측정망","감포연안3_연안","2006-11-01 00:00:00","129.4883333","35.7075","0","0","표층","94","2","32.67","1","18.02","1","0.98","1","2","2","9.37","1","8.05","2","211","1","7","2","5","1","41","1","4","2","52","2","0.2","2","4","2","12","2"
"해양환경측정망","감포연안3_연안","2006-11-01 00:00:00","129.4883333","35.7075","0","30","저층","117","2","33.15","1","16.07","1","1.2","1","2.2","2","8.9","1","7.99","2","244","1","8","2","5","1","52","1","","","69","2","0.28","2","9","2","13","2"
"해양환경측정망","감포연안4_연안","2006-02-01 00:00:00","129.5005556","35.74638889","0","0","표층","93","2","33.82","1","11.4","1","1.86","1","8.7","2","7.76","1","8.02","2","239","1","5","2","11","1","56","1","3","2","69","2","0.82","2","8","2","22","2"
"해양환경측정망","감포연안4_연안","2006-02-01 00:00:00","129.5005556","35.74638889","0","36","저층","101","2","33.92","1","11.28","1","1.28","1","9.1","2","7.63","1","7.94","2","248","1","5","2","12","1","57","1","","","73","2","0.54","2","11","2","22","2"
"해양환경측정망","감포연안4_연안","2006-05-01 00:00:00","129.5005556","35.74638889","0","0","표층","156","2","33.71","1","14.49","1","2.21","1","7","2","9.83","1","8.06","2","48","1","2","2","5","1","2","1","9","2","6","2","0.56","2","2","2","19","2"
"해양환경측정망","감포연안4_연안","2006-05-01 00:00:00","129.5005556","35.74638889","0","35","저층","148","2","33.79","1","13.98","1","2.65","1","8","2","8.74","1","7.94","2","32","1","0","2","3","1","3","1","","","6","2","0.48","2","3","2","18","2"
"해양환경측정망","감포연안4_연안","2006-08-01 00:00:00","129.5005556","35.74638889","0","0","표층","222","2","32.72","1","18.72","1","6.06","1","14.6","2","9.43","1","7.95","2","202","1","3","2","14","1","6","1","4.5","2","41","2","0.84","2","32","2","22","2"
"해양환경측정망","감포연안4_연안","2006-08-01 00:00:00","129.5005556","35.74638889","0","37","저층","379","2","33.74","1","12.79","1","5.11","1","14.3","2","9.14","1","7.85","2","206","1","4","2","8","1","8","1","","","29","2","0.92","2","17","2","24","2"
"해양환경측정망","감포연안4_연안","2006-11-01 00:00:00","129.5005556","35.74638889","0","0","표층","73","2","33.18","1","17.88","1","1.43","1","2.8","2","9.41","1","8.05","2","218","1","6","2","2","1","39","1","3","2","62","2","0.96","2","17","2","12","2"
"해양환경측정망","감포연안4_연안","2006-11-01 00:00:00","129.5005556","35.74638889","0","35","저층","79","2","33.24","1","16.08","1","1.49","1","5","2","8.91","1","7.97","2","235","1","7","2","5","1","46","1","","","56","2","0.6","2","3","2","12","2"
"해양환경측정망","감포연안H1_항만","2006-02-01 00:00:00","129.5055556","35.80694444","0","0","표층","94","2","33.53","1","10.26","1","1.04","1","9.6","2","9.05","1","7.81","2","272","1","4","2","15","1","66","1","5","2","77","2","0.46","2","6","2","26","2"
"해양환경측정망","감포연안H1_항만","2006-02-01 00:00:00","129.5055556","35.80694444","0","7","저층","98","2","33.77","1","10.25","1","1.19","1","9.7","2","8.86","1","7.73","2","278","1","5","2","16","1","66","1","","","77","2","0.9","2","6","2","25","2"
"해양환경측정망","감포연안H1_항만","2006-08-01 00:00:00","129.5055556","35.80694444","0","0","표층","504","2","32.69","1","17.94","1","3.35","1","13.5","2","9.45","1","7.89","2","171","1","3","2","9","1","31","1","3.5","2","93","2","1.38","2","59","2","46","2"
"해양환경측정망","감포연안H1_항만","2006-08-01 00:00:00","129.5055556","35.80694444","0","7","저층","228","2","33.32","1","16.25","1","9.04","1","15.2","2","9.06","1","7.75","2","140","1","2","2","12","1","2","1","","","51","2","1.66","2","47","2","68","2"
"해양환경측정망","강구연안1_연안","2006-02-01 00:00:00","129.4205556","36.38055556","0","0","표층","123","2","33.81","1","9.86","1","1.09","1","7.7","2","9.36","1","7.97","2","272","1","5","2","7","1","62","1","7","2","75","2","0.4","2","7","2","19","2"
"해양환경측정망","강구연안1_연안","2006-02-01 00:00:00","129.4205556","36.38055556","0","53","저층","100","2","33.93","1","9.74","1","1.38","1","9.2","2","8.44","1","7.85","2","273","1","5","2","3","1","61","1","","","76","2","0.32","2","11","2","17","2"
"해양환경측정망","강구연안1_연안","2006-05-01 00:00:00","129.4205556","36.38055556","0","0","표층","80","2","33.55","1","13.11","1","3.1","1","7.8","2","9.62","1","8.07","2","17","1","0","2","5","1","3","1","9.5","2","5","2","0.7","2","1","2","19","2"
"해양환경측정망","강구연안1_연안","2006-05-01 00:00:00","129.4205556","36.38055556","0","53","저층","54","2","33.94","1","9.63","1","0.19","1","7.2","2","8.84","1","7.96","2","106","1","2","2","6","1","12","1","","","23","2","0.74","2","9","2","25","2"
"해양환경측정망","강구연안1_연안","2006-08-01 00:00:00","129.4205556","36.38055556","0","0","표층","479","2","33.1","1","21.75","1","1.12","1","16.1","2","9.21","1","8.01","2","71","1","2","2","4","1","17","1","9","2","39","2","1.02","2","20","2","17","2"
"해양환경측정망","강구연안1_연안","2006-08-01 00:00:00","129.4205556","36.38055556","0","60","저층","192","2","33.92","1","5.86","1","0.09","1","16.8","2","8.75","1","7.71","2","141","1","2","2","13","1","142","1","","","176","2","0.6","2","32","2","30","2"
"해양환경측정망","강구연안1_연안","2006-11-01 00:00:00","129.4205556","36.38055556","0","0","표층","174","2","33.44","1","17.2","1","1.16","1","2.8","2","9.36","1","8.07","2","274","1","6","2","1","1","83","1","8","2","90","2","0.24","2","1","2","16","2"
"해양환경측정망","강구연안1_연안","2006-11-01 00:00:00","129.4205556","36.38055556","0","60","저층","181","2","33.73","1","14.64","1","0.86","1","1.6","2","9.32","1","7.91","2","289","1","5","2","12","1","101","1","","","112","2","0.56","2","6","2","35","2"
"해양환경측정망","강구연안2_연안","2006-02-01 00:00:00","129.3975","36.35","0","0","표층","136","2","33.86","1","9.9","1","1.09","1","8.6","2","9.6","1","7.94","2","285","1","5","2","7","1","83","1","8","2","118","2","0.44","2","30","2","20","2"
"해양환경측정망","강구연안2_연안","2006-02-01 00:00:00","129.3975","36.35","0","22","저층","116","2","34.01","1","9.74","1","1.85","1","9.5","2","8.8","1","7.89","2","269","1","4","2","7","1","70","1","","","95","2","0.88","2","21","2","17","2"
"해양환경측정망","강구연안2_연안","2006-05-01 00:00:00","129.3975","36.35","0","0","표층","68","2","33.71","1","13.57","1","4.38","1","8.3","2","9.26","1","7.99","2","37","1","0","2","6","1","14","1","10","2","18","2","0.5","2","4","2","18","2"
"해양환경측정망","강구연안2_연안","2006-05-01 00:00:00","129.3975","36.35","0","25","저층","54","2","33.95","1","6.91","1","0.39","1","8.1","2","8.26","1","7.78","2","149","1","2","2","5","1","8","1","","","15","2","0.46","2","6","2","29","2"
"해양환경측정망","강구연안2_연안","2006-08-01 00:00:00","129.3975","36.35","0","0","표층","413","2","32.84","1","21.78","1","1.55","1","13.6","2","9.57","1","7.96","2","53","1","1","2","3","1","18","1","9","2","38","2","0.82","2","19","2","25","2"
"해양환경측정망","강구연안2_연안","2006-08-01 00:00:00","129.3975","36.35","0","24","저층","214","2","33.87","1","10.6","1","0.96","1","15","2","8.41","1","7.85","2","150","1","5","2","10","1","105","1","","","168","2","0.84","2","58","2","16","2"
"해양환경측정망","강구연안2_연안","2006-11-01 00:00:00","129.3975","36.35","0","0","표층","105","2","33.32","1","16.47","1","1.48","1","3.2","2","9.49","1","8.03","2","249","1","6","2","7","1","75","1","9","2","85","2","0.52","2","4","2","24","2"
"해양환경측정망","강구연안2_연안","2006-11-01 00:00:00","129.3975","36.35","0","28","저층","157","2","33.69","1","13.43","1","0.93","1","5.4","2","7.78","1","7.89","2","308","1","6","2","12","1","103","1","","","113","2","0.36","2","4","2","26","2"
"해양환경측정망","강구연안H1_항만","2006-02-01 00:00:00","129.3905556","36.35666667","0","0","표층","469","2","32.8","1","9.43","1","4.02","1","8.6","2","9.92","1","7.79","2","472","1","7","2","12","1","215","1","2","2","236","2","0.8","2","14","2","37","2"
"해양환경측정망","강구연안H1_항만","2006-02-01 00:00:00","129.3905556","36.35666667","0","8","저층","176","2","33.33","1","9.69","1","7","1","9.7","2","8.78","1","7.81","2","297","1","4","2","2","1","83","1","","","97","2","1.32","2","10","2","28","2"
